movie_id,title,directors,starring,release_year,mpaa_rating
745,The Boogeyman,Rob Savage,"Sophie Thatcher,Chris Messina,Vivien Lyra Blair",2023,PG-13
746,World War Z (Extended),Marc Forster,"Brad Pitt,Mireille Enos,Fana Mokoena,James Badge Dale",2013,Não classificado
747,Spider-Man: Far From Home,Jon Watts,"Tom Holland,Jake Gyllenhaal,Michael Keaton",2019,PG-13
748,Penelope,Mark Palansky,"Christina Ricci,James McAvoy,Reese Witherspoon",2008,PG
749,Bloodshot,Dave Wilson,"Vin Diesel,Eiza González,Sam Heughan,Guy Pearce",2020,Não classificado
750,Wild Card,Simon West,"Jason Statham,Stanley Tucci,Sofia Vergara,Anne Heche",2015,R
751,The King's Daughter,Sean Mcnamara,"Pierce Brosnon,Kaya Scodelario,William Hurt",2022,PG
752,Underworld: Blood Wars,Anna Foerster,"Kate Beckinsale,Theo James,Tobias Menzies,Lara Pulver",2017,Não classificado
753,Tim Burton's Corpse Bride,"Tim Burton,Mike Johnson","Johnny Depp,Helena Carter,Emily Watson,Tracey Ullman",2005,PG
754,A Shot in the Dark,Blake Edwards,"Peter Sellers,Elke Sommer,George Sander",1965,PG
755,Big Sky River,Peter Benson,"Kavan Smith,Emmanuelle Vaugier",2022,Não classificado
756,Sudden Fury,Craig R. Baxley,"Neil Patrick Harris,Johnny Galecki,Linda Kelsey",1993,Não classificado
757,Hickok,Timothy Woodward Jr.,"Luke Hemsworth,Trace Adkins,Kris Kristofferson",2017,R
758,Labor Pains,Lara Shapiro,"Lindsay Lohan,Cheryl Hines,Chris Parnell",2009,PG-13
759,Prey For The Devil,Daniel Stamm,"Jacqueline Byers,Debora Zhecheva,Christian Navarro",2022,PG-13
760,Last Knights,Kazuaki Kiriya,"Morgan Freeman,Clive Owen,Shoreh Aghdashloo",2015,R
761,Passengers,Morten Tyldum,"Jennifer Lawrence,Chris Pratt,Michael Sheen",2016,PG-13
762,Noah,Darren Aronofsky,"Russell Crowe,Jennifer Connelly,Ray Winstone",2014,PG-13
763,John Tucker Must Die,Betty Thomas,"Jesse Metcalfe,Brittany Snow,Sophia Bush",2006,PG-13
764,The Librarian: The Curse Of The Judas Chalice,Jonathan Frakes,Noah Wyle Flynn Carsen,2009,Não classificado
765,A Cinderella Christmas,Tosca Musk,"Emma Rigby,Peter Porte,Sarah Stouffer,Mindy Cohn",2016,Não classificado
766,Reprisal,Brian A. Miller,"Bruce Willis,Frank Grillo,Johnathon Schaech",2018,R
767,The Many Saints Of Newark,Alan Taylor,"Alessandro Nivola,Leslie Odom Jr.,Jon Bernthal",2021,Não classificado
768,Fifty Shades Freed,James Foley,"Dakota Johnson,Jamie Dornan,Eric Johnson,Rita Ora",2018,R
769,Lovewrecked,Randal Kleiser,"Amanda Bynes,Chris Carmack,Jonathan Bennett",2006,PG
770,Scream 4,Wes Craven,"Courteney Cox,David Arquette,Neve Campbell",2011,R
771,Indecent Proposal,Adrian Lyne,"Robert Redford,Demi Moore,Woody Harrelson",1993,R
772,Child 44,Daniel Espinosa,"Tom Hardy,Gary Oldman,Noomi Rapace,Joel Kinnaman",2015,R
773,9/11,Martin Guigui,"Charlie Sheen,Whoopi Goldberg,Gina Gershon",2017,R
774,American History X,Tony Kaye,"Edward Norton,Edward Furlong,Beverly D'Angelo",1998,R
775,Blended,Frank Coraci,"Adam Sandler,Drew Barrymore,Wendi McLendon-Covey",2014,PG-13
776,Big Sky River,Peter Benson,"Kavan Smith,Emmanuelle Vaugier",2022,Não classificado
777,Odd Thomas,Stephen Sommers,"Willem Dafoe,Anton Yelchin,Nico Tortorella",2014,Não classificado
778,Noah,Darren Aronofsky,"Russell Crowe,Jennifer Connelly,Ray Winstone",2014,PG-13
779,Sahara (2005),Breck Eisner,"Penélope Cruz,Matthew McConaughey,Steve Zahn",2005,Não classificado
780,The Best Offer,Giuseppe Tornatore,"Geoffrey Rush,Sylvia Hoeks,Jim Sturgess",2014,R
781,Independence Day,Roland Emmerich,"Will Smith,Bill Pullman,Jeff Goldblum,Mary McDonnell",1996,PG-13
782,Trolls,"Mike Mitchell,Walt Dohrn","Christopher Mintz-Plasse,Zooey Deschanel",2016,PG
783,Marvel Studios' Guardians of the Galaxy,James Gunn,"Chris Pratt,Zoe Saldana,Dave Bautista,Vin Diesel",2014,PG-13
784,The Lost World: Jurassic Park,Steven Spielberg,"Jeff Goldblum,Julianne Moore,Pete Postlethwaite",1997,PG-13
785,xXx: Return of Xander Cage,D.J. Caruso,"Vin Diesel,Donnie Yen,Deepika Padukone,Kris Wu",2017,PG-13
786,Devotion,J.D. Dillard,"Jonathan Majors,Glen Powell,Christina Jackson",2022,PG-13
787,Seal of Desire,Markiss McFadden,"Markiss McFadden,Ravyn Collier,Mark Justice",2022,Não classificado
788,Ben Is Back,Peter Hedges,"Julia Roberts,Lucas Hedges,Courtney B. Vance",2018,R
789,Guardians of the Galaxy Vol. 3,James Gunn,"Chris Pratt,Zoe Saldaña,Dave Bautista,Karen Gillan",2023,PG-13
790,I Am Durán,Mat Hodgson,"Roberto Durán,Robert De Niro,Sylvester Stallone",2019,PG-13
791,Kingsman: The Secret Service,Matthew Vaughn,"Colin Firth,Samuel L. Jackson,Mark Strong",2015,R
792,To Catch a Thief,Alfred Hitchcock,"Cary Grant,Grace Kelly,Jesse Royce Landis",1955,PG
793,The Wedding Ringer,Jeremy Garelick,"Kevin Hart,Josh Gad,Affion Crockett",2015,R
794,Love in the Limelight,Ron Oliver,"Alexa PenaVega,Carlos PenaVega",2022,Não classificado
795,Reprisal,Brian A. Miller,"Bruce Willis,Frank Grillo,Johnathon Schaech",2018,R
796,Relative Strangers,Greg Glienna,"Danny DeVito,Kathy Bates,Ron Livingston,Neve Campbell",2006,PG-13
797,Sudden Fury,Craig R. Baxley,"Neil Patrick Harris,Johnny Galecki,Linda Kelsey",1993,Não classificado
798,No manches Frida 2,Nacho G. Velilla,"Martha Higareda,Omar Chaparro,Itatí Cantoral",2019,R
799,Sleepy Hollow,Tim Burton,"Johnny Depp,Christina Ricci,Casper Van Dien",1999,R
800,The Train,John Frankenheimer,"Burt Lancaster,Paul Scofield,Michel Simon",1965,Não classificado
801,Sirens,John Duigan,"Elle Macpherson,Hugh Grant,Sam Neill,Tara Fitzgerald",,Não classificado
802,Harry Potter and the Order of the Phoenix,David Yates,"Daniel Radcliffe,Emma Watson,Rupert Grint",2007,PG-13
803,Jurassic Park III,Joe Johnston,"Sam Neill,William H. Macy,Téa Leoni,Alessandro Nivola",2001,PG-13
804,The Nun II Extended Preview,Michael Chaves,"Taissa Farmiga,Jonas Bloquet,Storm Reid",2023,Não classificado
805,The Great Debaters,Denzel Washington,"Denzel Washington,Forest Whitaker,Nate Parker",2007,PG-13
806,Gambit,Ronald Neame,"Shirley MacLaine,Michael Caine,Herbert Lom",1967,Não classificado
807,Last Knights,Kazuaki Kiriya,"Morgan Freeman,Clive Owen,Shoreh Aghdashloo",2015,R
808,Black Girl Erupted,Vanessa Bell Calloway,"Vanessa Williams,Vanessa Bell Calloway,B.J. Britt",,Não classificado
809,New Best Friend,Zoe Clarke-Williams,"Mia Kirshner,Meredith Monroe,Dominique Swain",2002,R
810,Bullet to the Head,Walter Hill,"Sylvester Stallone,Sung Kang,Sarah Shahi",,Não classificado
811,Children of the Corn,Fritz Kiersch,"Peter Horton,Linda Hamilton",1984,R
812,The Baker,Jonathan Sobol,"Ron Perlman,Elias Koteas,Joel David Moore",2023,Não classificado
813,Destined At Christmas,Brittany Wiscombe,"Shae Robins,Casey Elliott",2022,Não classificado
814,So B. It,Stephen Gyllenhaal,"Talitha Bateman,Alfre Woodard,Jessica Collins",2017,PG-13
815,Last Holiday,Wayne Wang,"Queen Latifah,LL Cool J,Timothy Hutton",2006,PG-13
816,Mr. Majestyk,Richard Fleischer,"Charles Bronson,Al Lettieri,Linda Cristal,Paul Koslo",1974,PG
817,An Hour Behind,Brian Brough,"Emily Rose,Barry Watson,Ali Durham,Casey Elliott",2017,Não classificado
818,"Bucktown, U.S.A.",Arthur Marks,"Fred Williamson,Pam Grier,Thalmus Rasulala,Tony King",1975,R
819,Juice,Ernest Dickerson,"Omar Epps,Tupac Shakur,Jermaine Hopkins,Khalil Kain",1992,R
820,The Quiet Man,John Ford,"John Wayne,Maureen O'Hara,Barry Fitzgerald",1952,Não classificado
821,Horse Soldiers,John Ford,"John Wayne,William Holden,Constance Towers",1959,Não classificado
822,The Wrong Friend,David DeCoteau,"Vivica A. Fox,Li Eubanks,Michael Paré,Tracy Nelson",2018,Não classificado
823,The Dressmaker,Jocelyn Moorhouse,"Kate Winslet,Liam Hemsworth,Judy Davis,Hugo Weaving",2015,R
824,The Girl Who Believes In Miracles,Richard Correll,"Mira Sorvino,Austyn Johnson,Kevin Sorbo",2021,PG
825,Shoelaces For Christmas,Craig Clyde,"Bailey Chase,Jessica Morris,Mia Topalian",2018,Não classificado
826,Nurses on the Line: The Crash of Flight 7,Larry Shaw,"Jennifer Lopez,Robert Loggia,Lindsay Wagner",1993,PG
827,The Invisible Man,James Whale,"Claude Rains,Gloria Stuart,William Harrigan",1933,Não classificado
828,Street Code Broken,Janaya Black,"Meech Icewood,Denzell Dandridge-Manning,Chelsie",2022,Não classificado
829,Bottoms,Emma Seligman,"Rachel Sennott,Ayo Edebiri,Havana Rose Liu",2023,R
830,Cartoon Classics - Vol. 1: 25 Favorite Cartoons - 3 Hours,"Max Fleischer,Tex Avery","Bugs Bunny,Daffy Duck,Porky Pig,Little Lulu",2017,PG-13
831,The Spy Who Loved Me,Lewis Gilbert,"Roger Moore,Barbara Bach,Curt Jurgens,Richard Kiel",1977,PG
832,Dune,Denis Villeneuve,"Timothée Chalamet,Rebecca Ferguson,Oscar Isaac",2021,PG-13
833,Ice Girls,Damian Lee,"Natasha Henstridge,Elvis Stojko,Sheila McCarthy",2016,PG
834,Amish Grace,Gregg Champion,"Kimberly Williams-Paisley,Tammy Blanchard",2010,Não classificado
835,Golda,Guy Nattiv,"Helen Mirren,Camille Cottin,Lior Ashkenazi",2023,PG-13
836,Event Horizon,Paul Anderson,"Laurence Fishburne,Sam Neill,Kathleen Quinlan",1997,R
837,The Passion of The Christ,Mel Gibson,"Jim Caviezel,Monica Bellucci,Maia Morgenstern",2004,R
838,Forrest Gump,Robert Zemeckis,"Tom Hanks,Robin Wright Penn,Gary Sinise",1994,PG-13
839,Scoob!,Tony Cervone,"Frank Walker,Will Forte,Zac Efron,Amanda Seyfried",2020,PG
840,"Buried With Love, 2",Desconhecido,Joe Bondulich,2020,Não classificado
841,Rio,Carlos Saldanha,"Jesse Eisenberg,Leslie Mann,Anne Hathaway",2011,G
842,The Wrong Car,"MarVista Entertainment, Inc.","Danielle Savre,Jackson Davis,Francia Raisa",2016,Não classificado
843,Saw 2 (Unrated),Darren Lynn Bousman,"Beverley Mitchell,Dina Meyer,Donnie Wahlberg",2005,Não classificado
844,Blade: Trinity,David S. Goyer,"Wesley Snipes,Kris Kristofferson,Dominic Purcell",2004,R
845,The Nun,Corin Hardy,"Demián Bichir,Taissa Farmiga,Jonas Bloquet",2018,R
846,Seven Psychopaths,Martin McDonagh,"Colin Farrell,Sam Rockwell,Woody Harrelson",2012,R
847,Chained,Jennifer Chambers Lynch,"Vincent D'Onofrio,Julia Ormond,Gina Philips",2012,R
848,Sin Nombre (English Subtitled),"Cary Joji Fukunaga,Cary Fukunaga","Paulina Gaitan,Edgar Flores,Kristian Ferrer",2009,R
849,The Apostles After Jesus,Regardt van den Bergh,"Dean Jones,James Brolin,Jennifer O'Neill",2017,Não classificado
850,50/50,Jonathan Levine,"Seth Rogen,Joseph Gordon-Levitt,Anjelica Huston",2011,R
851,Without a Paddle,Steven Brill,"Seth Green,Matthew Lillard,Dax Shepard,Ethan Suplee",2004,PG-13
852,I'll Be Home for Christmas,Jerry London,"Ann Jillian,Robert Hays,Ashley Gorrell,Jack Palance",1997,Não classificado
853,Hostiles,Scott Cooper,"Christian Bale,Rosamund Pike,Wes Studi,Peter Mullan",2018,R
854,My Friend Dahmer,Marc Meyers,"Ross Lynch,Alex Wolff,Anne Heche",2017,R
855,Held Up,Steve Rash,"Jamie Foxx,Nia Long,Barry Corbin,John Cullum",2000,PG-13
856,All American Girl: The Mary Kay Letourneau Story,Lloyd Kramer,"Penelope Ann Miller,Omar Anguiano,Mercedes Ruehl",2000,Não classificado
857,Halloween 4: The Return of Michael Myers,Dwight H. Little,"Donald Pleasence,Danielle Harris,George P. Wilbur",1988,R
858,Tomorrow Never Dies,Roger Spottiswoode,"Pierce Brosnan,Jonathan Pryce,Michelle Yeoh",1997,PG-13
859,Hardball,Brian Robbins,"Keanu Reeves,Diane Lane,John Hawkes",2001,Não classificado
860,A Nightmare on Elm Street,Wes Craven,"Heather Langenkamp,Johnny Depp,Robert Englund",1984,R
861,A Quiet Place,John Krasinski,"Emily Blunt,John Krasinski,Millicent Simmonds",2018,PG-13
862,Dog Soldiers,Neil Marshall,Sean Pertwee,,Não classificado
863,Man of Steel,Zack Snyder,"Amy Adams,Antje Traue,Ayalet Zurer,Russell Crowe",2013,PG-13
864,1984,---,"John Hurt,Richard Burton,Suzanna Hamilton",1985,R
865,V/H/S,"Adam Wingard,Glenn McQuaid","Joe Swanberg,Adam Wingard,Calvin Reeder,Sophia Takal",2012,R
866,Vampire Dog,Geoff Anderson,"Collin MacKechnie,Julia Sarah Stone,Amy Matysio",2012,G
867,A Royal Christmas on Ice,Fred Olen Ray,"Anna Marie Dobbins,Jonathan Stoddard,William Baldwin",2022,Não classificado
868,Love Marry Kill,Trey Haley,"Skyh Black,Monique Coleman",2023,Não classificado
869,Batman (1989),Tim Burton,"Michael Keaton,Jack Nicholson,Kim Basinger",1989,PG-13
870,Lee Daniels' The Butler,Lee Daniels,"Forest Whitaker,Oprah Winfrey,Mariah Carey",2013,PG-13
871,Pulse,Jim Sonzero,"Kristen Bell,Rick Gonzalez,Ian Somerhalder",2006,PG-13
872,Sniper: The White Raven,Not Specified,"Pavlo Aldoshyn,Maryna Koshkina,Andriy Mostrenko",2022,R
873,King Arthur: Legend of the Sword,Guy Ritchie,"Charlie Hunnam,Astrid Berges-Frisbey,Djimon Hounsou",2017,PG-13
874,Alvin and the Chipmunks,Tim Hill,"Jason Lee,David Cross,Cameron Richardson",2007,PG
875,The Right Kind of Wrong,"Ryan Kwanten,Sara Canning","Ryan Kwanten,Kristen Hager,Maria Menounos,Jamani",2014,R
876,The Dog Who Saved Halloween,Peter Sullivan,"Gary Valentine,Dean Cain,Mayim Bialik,Elisa Donovan",2011,PG
877,A Country Romance,Danny Roth,"Alix Angelis,Jonathan Bennett,Violet Tinnirello",2022,Não classificado
878,Broken Promise,Nadeem Soumah,"Ashley Scott,Louis Mandylor,Nick Baillie",2016,Não classificado
879,The Ninth Gate,Roman Polanski,"Johnny Depp,Lena Olin,Frank Langella",2000,R
880,All About You,Christine Swanson,"Renée Elise Goldsberry,Terron Brooks,Debbie Allen",2001,Não classificado
881,Final Destination 3,James Wong,"Mary Elizabeth Winstead,Ryan Merriman,Kris Lemche",2006,R
882,Halloween 4: The Return of Michael Myers,Dwight H. Little,"Donald Pleasence,Danielle Harris,George P. Wilbur",1988,R
883,Sing,Garth Jennings,"Matthew McConaughey,Reese Witherspoon",2016,Não classificado
884,Half Nelson,Ryan Fleck,"Ryan Gosling,Jeff Lima,Shareeka Epps",2018,Não classificado
885,The Great War of Archimedes,Takashi Yamazaki,"Masaki Suda,Jun Kunimura,Tosuku Emoto",2021,Não classificado
886,The Relic,Peter Hyams,"Penelope Ann Miller,Tom Sizemore,Linda Hunt",1997,R
887,A Haunted House 2,Michael Tiddas,"Marlon Wayans,Jaime Pressly,Essence Atkins",2014,R
888,V/H/S,"Adam Wingard,Glenn McQuaid","Joe Swanberg,Adam Wingard,Calvin Reeder,Sophia Takal",2012,R
889,Personally Yours,Jeffrey Reiner,"Valerie Bertinelli,Jeffrey Nordling,Britt Irvin",2000,PG-13
890,Cry From the Mountain,James F. Collier,"James Cavan,Wes Parker,Rita Walter,Coleen Gray",1985,PG
891,Hidden Ireland,Check Six Productions Inc,Peter Greenberg,2023,Não classificado
892,The Case of the Whitechapel Vampire,Rodney Gibbons,"Matt Frewer,Kenneth Welsh,Shawn Lawrence",2002,Não classificado
893,The Mighty Quinn,Carl Schenkel,"Denzel Washington,James Fox,Mimi Rogers",1989,R
894,The House Bunny,Fred Wolf,"Anna Faris,Colin Hanks,Emma Stone",2008,PG-13
895,The Spy Who Loved Me,Lewis Gilbert,"Roger Moore,Barbara Bach,Curt Jurgens,Richard Kiel",1977,PG
896,Taming Andrew,Artie Mandelberg,"Park Overall,Seth Adkins,Jason Beghe,Shane Daly",2000,Não classificado
897,Varsity Blues,---,"James Van Der Beek,Jon Voight,Paul Walker",1999,R
898,The General's Daughter(1999),Simon West,"John Travolta,Madeleine Stowe,James Cromwell",1999,R
899,Dark Legacy,John Hankey,"John F. Kennedy,George Bush,Richard Nixon",2009,Não classificado
900,The Girl Next Door,Gregory Wilson,"Blanche Baker,William Atherton",2008,R
901,True Justice: Deadly Crossing,Keoni Waxman,Steven Seagal,2011,Não classificado
902,Aurora Teagarden Mysteries: Something New,Jessica Harmon,"Marilu Henner,Evan Roderick,Skyler Samuels",2023,Não classificado
903,"Me, Myself And Irene","Peter Farrelly,Bobby Farrelly","Jim Carrey,Renee Zellweger,Robert Forster",2000,R
904,The Devil's Brigade,Andrew V. McLaglen,"William Holden,Cliff Robertson,Vince Edwards",1968,Não classificado
905,NAICA: The Crystal Cave,Gary Lang,Robin Ward,2008,Não classificado
906,Michael Jackson: Searching for Neverland,Dianne Houston,Navi,2017,Não classificado
907,Loaded,Chris Zonas,"Kumail Nanjiani,Andrew W. Walker",2015,Não classificado
908,Denial,Mick Jackson,"Rachel Weisz,Tom Wilkinson,Timothy Spall,Andrew Scott",2016,PG-13
909,Harry Potter And The Deathly Hallows - Part 1,David Yates,"Daniel Radcliffe,Emma Watson,Rupert Grint",2010,PG-13
910,Super Troopers,Jay Chandrasekhar,"Marisa Coughlan,Brian Cox,Lynda Carter",2002,R
911,The Reading,Courtney Glaude,"Mo'Nique,Charnele Brown,R.J. Atkins",2023,Não classificado
912,The Illusionist,Neil Burger,"Edward Norton,Jessica Biel,Paul Giamatti",2006,PG-13
913,Michael Jackson: Searching for Neverland,Dianne Houston,Navi,2017,Não classificado
914,The Gift,Sam Raimi,"Keanu Reeves,Cate Blanchett,Hilary Swank",2001,R
915,Denial,Mick Jackson,"Rachel Weisz,Tom Wilkinson,Timothy Spall,Andrew Scott",2016,PG-13
916,The Winter Palace,T.W. Peacocke,"Danica McKellar,Neal Bledsoe,Jennifer Wigmore",2022,Não classificado
917,Harry Potter And The Deathly Hallows - Part 1,David Yates,"Daniel Radcliffe,Emma Watson,Rupert Grint",2010,PG-13
918,Super Troopers,Jay Chandrasekhar,"Marisa Coughlan,Brian Cox,Lynda Carter",2002,R
919,Death Wish (1974),Michael Winner,"Charles Bronson,Vincent Gardenia,William Redfield",1974,R
920,Broken Promise,Nadeem Soumah,"Ashley Scott,Louis Mandylor,Nick Baillie",2016,Não classificado
921,The Wrong Friend,David DeCoteau,"Vivica A. Fox,Li Eubanks,Michael Paré,Tracy Nelson",2018,Não classificado
922,Held Up,Steve Rash,"Jamie Foxx,Nia Long,Barry Corbin,John Cullum",2000,PG-13
923,Not Cinderella's Type,Brian Brough,"Paris Warner,Tim Flynn,Tanner Gillman",2018,Não classificado
924,All American Girl: The Mary Kay Letourneau Story,Lloyd Kramer,"Penelope Ann Miller,Omar Anguiano,Mercedes Ruehl",2000,Não classificado
925,True to the Game 3,David Wolfgang,"Malik Barnhardt,Omar Gooding,Columbus Short",2021,Não classificado
926,Bill Engvall: Just Sell Him For Parts,Bill Engvall,Bill Engvall,2016,Não classificado
927,George's Best Stuff,Rocco Urbisci,George Carlin,2003,Não classificado
928,Saw 3 (Unrated),Darren Lynn Bousman,"Tobin Bell,Scott Patterson,Costas Mandylor,Julie Benz",2006,Não classificado
929,Harry Potter and the Deathly Hallows - Part 2,David Yates,"Daniel Radcliffe,Rupert Grint,Emma Watson",2011,PG-13
930,Monster's Ball,Marc Forster,"Halle Berry,Billy Bob Thornton,Heath Ledger",2002,R
931,Lords Of Salem,Rob Zombie,"Bruce Davison,Dee Wallace,Ken Foree",2013,R
932,Samuel L. Jackson: Did I Stutter?,Ben Sempey,"Samuel L. Jackson,Diriki Mack",2023,PG
933,Anna's Storm,Kristoffer Tabori,"Sheree J. Wilson,Peter LaCroix,Scott Hylands",2007,Não classificado
934,One In The Chamber,William Kaufman,"Cuba Gooding Jr.,Dolph Lundgren,Claudia Bassols",2012,R
935,No Country for Old Men,"Joel Coen,Ethan Coen","Tommy Lee Jones,Javier Bardem,Josh Brolin",2007,Não classificado
936,The Unbearable Weight of Massive Talent,Tom Gormican,"Nicolas Cage,Pedro Pascal,Tiffany Haddish,Paco León",2022,R
937,World War Z,Marc Forster,"Brad Pitt,Mireille Enos,James Badgen Dale,Matthew Fox",2013,PG-13
938,The Misfits,Renny Harlin,"Pierce Brosnan,Jamie Chung,Tim Roth,Nick Cannon",2021,R
939,Stonehearst Asylum,Brad Anderson,"Kate Beckinsale,Jim Sturgess,Ben Kingsley",2014,PG-13
940,Deliver Us From Evil,Scott Derrickson,"Eric Bana,Edgar Ramirez,Olivia Munn,Joel McHale",2014,R
941,Point Last Seen,Elodie Keene,"Linda Hamilton,Kevin Kilner,Sam Hennings",1998,Não classificado
942,Good Burger,Brian Robbins,"Kel Mitchell,Kenan Thompson,Sinbad,Abe Vigoda",1997,PG
943,Road to El Dorado,"Bibo Bergeron,Don Paul","Rosie Perez,Kenneth Branagh,Kevin Kline",2000,PG
944,Saw: The Final Chapter,Kevin Greutert,"Tobin Bell,Costas Mandylor,Betsy Russell",2010,R
945,Elvira's Haunted Hills,Sam Irvin,Cassandra Peterson,2002,Não classificado
946,Brides of Dracula,Terence Fisher,"Peter Cushing,Freda Jackson,Martita Hunt",1960,Não classificado
947,Marshall's Miracle,Jay Kanzler,"Shannon Elizabeth,Matthew Settle,Lauren Holly",2014,Não classificado
948,Christmas Mail,John Murlowski,"A.J. Buckley,Ashley Scott,Piper Harris,Rolonda Watts",2010,Não classificado
949,Anna's Storm,Kristoffer Tabori,"Sheree J. Wilson,Peter LaCroix,Scott Hylands",2007,Não classificado
950,Custody Of The Heart,David Jones,"Michael Cera,Lorraine Bracco,Martin Donovan",2000,Não classificado
951,The Commando,Asif Akbar,"Michael Jai White,Gianni Capaldi,Mickey Rourke",2022,R
952,Sensitive - The Untold Story,Will Harper,"Alanis Morissette,Dr. Elaine Aron,Dr. Bianca Acevedo",2015,Não classificado
953,The Last Stand,Kim Jee-Woon,"Arnold Schwarzenegger,Forest Whitaker",2013,R
954,Death Warrant,Deran Sarafian,"Jean-Claude Van Damme,Robert Guillaume,Cynthia Gibb",1990,R
955,A Walk in the Woods,Ken Kwapis,"Robert Redford,Nick Nolte",2015,R
956,Dark Legacy,John Hankey,"John F. Kennedy,George Bush,Richard Nixon",2009,Não classificado
957,The Running Man,---,"Arnold Schwarzenegger,Maria Conchita Alonso",1987,R
958,Guardians - English Dub,Sarik Andreasyan,"Anton Pampushnyy,Sanjar Madi",2017,Não classificado
959,The Promotion,Steve Conrad,"Seann William Scott,John C. Reilly,Jason Bateman",2008,R
960,Griffin & Phoenix,Ed Stone,"Amanda Peet,Dermot Mulroney,Sarah Paulson,Blair Brown",2006,PG-13
961,Life in a Year,Mitja Okorn,"Jaden Smith,Cara Delevingne,Cuba Gooding Jr.,Nia Long",2020,PG-13
